Var1,Var2,value
ZP4,MYO9A,6
ABCB5,MYO9A,8
AMPD1,MYO9A,8
ATP6V0A4,MYO9A,8
CFHR5,MYO9A,7
LBP,MYO9A,6
MYO10,MYO9A,6
OTOP1,MYO9A,8
PLB1,MYO9A,8
RPL3L,MYO9A,8
SLC28A1,MYO9A,7
SLC44A4,MYO9A,8
SPTBN5,MYO9A,5
TNXB,MYO9A,6
VCAN,MYO9A,6
VWA5B2,MYO9A,5
ZNF778,MYO9A,8
ANKRD12,MYO9A,8
CDH23,MYO9A,6
CES5A,MYO9A,8
CHGB,MYO9A,6
FGL1,MYO9A,8
GRIN3B,MYO9A,7
MCM8,MYO9A,8
MYBPC2,MYO9A,6
MYH15,MYO9A,7
SELENOO,MYO9A,8
TIAM1,MYO9A,0
ZNF273,MYO9A,8
BAIAP3,MYO9A,5
C2CD3,MYO9A,8
CFB,MYO9A,6
COL15A1,MYO9A,6
FHAD1,MYO9A,8
HEATR1,MYO9A,8
LAMA2,MYO9A,6
MUC4,MYO9A,8
OR10G9,MYO9A,8
CHIT1,MYO9A,7
DNAAF1,MYO9A,8
DNAH17,MYO9A,6
DNAH3,MYO9A,8
NBEA,MYO9A,8
SIGLEC12,MYO9A,6
TNC,MYO9A,6
WDSUB1,MYO9A,8
ZC3H3,MYO9A,8
ACOT2,MYO9A,8
CDH3,MYO9A,6
FAAP100,MYO9A,8
FCGBP,MYO9A,8
PPFIBP2,MYO9A,6
RPTN,MYO9A,8
USP8,MYO9A,8
AGRN,MYO9A,6
ALG14,MYO9A,8
ALG2,MYO9A,8
CHAT,MYO9A,8
CHRNA1,MYO9A,7
CHRNB1,MYO9A,7
CHRND,MYO9A,7
CHRNE,MYO9A,7
CHRNG,MYO9A,7
COL13A1,MYO9A,6
COLQ,MYO9A,7
DOK7,MYO9A,5
DPAGT1,MYO9A,8
GFPT1,MYO9A,8
GMPPB,MYO9A,8
LAMA5,MYO9A,6
LAMB2,MYO9A,6
LRP4,MYO9A,6
MUSK,MYO9A,6
AGRN,PLEC,0
DIP2A,PLEC,6
KIF13B,PLEC,7
KRT79,PLEC,8
MICALL2,PLEC,6
NPHP3,PLEC,8
RAD51AP1,PLEC,8
RP1,PLEC,6
DNAH7,PLEC,8
FHOD3,PLEC,8
HSPG2,PLEC,0
LEFTY2,PLEC,1
NCKAP5L,PLEC,8
NOTCH4,PLEC,4
PRRT3,PLEC,6
PTPN14,PLEC,6
SMTN,PLEC,7
SRMS,PLEC,5
TOR2A,PLEC,8
C1orf94,PLEC,8
CASP5,PLEC,8
DMXL2,PLEC,6
KIAA1109,PLEC,8
LILRA1,PLEC,4
LOXL3,PLEC,0
LRP2,PLEC,6
NAT8B,PLEC,8
UNC13C,PLEC,6
ZP4,PLEC,2
ABCB5,PLEC,8
AMPD1,PLEC,8
ATP6V0A4,PLEC,8
CFHR5,PLEC,5
LBP,PLEC,4
MYO10,PLEC,6
OTOP1,PLEC,8
PLB1,PLEC,8
RPL3L,PLEC,8
SLC28A1,PLEC,7
SLC44A4,PLEC,8
SPTBN5,PLEC,6
TNXB,PLEC,0
VCAN,PLEC,0
VWA5B2,PLEC,6
ZNF778,PLEC,8
ANKRD12,PLEC,8
CDH23,PLEC,4
CES5A,PLEC,8
CHGB,PLEC,0
FGL1,PLEC,3
GRIN3B,PLEC,7
MCM8,PLEC,8
MYBPC2,PLEC,4
MYH15,PLEC,7
SELENOO,PLEC,8
TIAM1,PLEC,6
ZNF273,PLEC,8
BAIAP3,PLEC,6
C2CD3,PLEC,8
CFB,PLEC,4
COL15A1,PLEC,0
FHAD1,PLEC,8
HEATR1,PLEC,8
LAMA2,PLEC,0
MUC4,PLEC,8
OR10G9,PLEC,8
CHIT1,PLEC,7
DNAAF1,PLEC,8
DNAH17,PLEC,5
DNAH3,PLEC,8
NBEA,PLEC,8
SIGLEC12,PLEC,4
TNC,PLEC,0
WDSUB1,PLEC,8
ZC3H3,PLEC,8
ACOT2,PLEC,8
CDH3,PLEC,4
FAAP100,PLEC,8
FCGBP,PLEC,8
PPFIBP2,PLEC,5
RPTN,PLEC,8
USP8,PLEC,8
AGRN,PLEC,0
ALG14,PLEC,8
ALG2,PLEC,8
CHAT,PLEC,8
CHRNA1,PLEC,7
CHRNB1,PLEC,7
CHRND,PLEC,7
CHRNE,PLEC,7
CHRNG,PLEC,7
COL13A1,PLEC,0
COLQ,PLEC,2
DOK7,PLEC,6
DPAGT1,PLEC,8
GFPT1,PLEC,8
GMPPB,PLEC,8
LAMA5,PLEC,0
LAMB2,PLEC,0
LRP4,PLEC,0
MUSK,PLEC,2
MYO9A,PLEC,6
AGRN,PREPL,8
DIP2A,PREPL,8
KIF13B,PREPL,7
KRT79,PREPL,8
MICALL2,PREPL,8
NPHP3,PREPL,7
RAD51AP1,PREPL,7
RP1,PREPL,8
DNAH7,PREPL,7
FHOD3,PREPL,7
HSPG2,PREPL,8
LEFTY2,PREPL,8
NCKAP5L,PREPL,7
NOTCH4,PREPL,8
PRRT3,PREPL,8
PTPN14,PREPL,8
SMTN,PREPL,8
SRMS,PREPL,8
TOR2A,PREPL,7
C1orf94,PREPL,7
CASP5,PREPL,7
DMXL2,PREPL,6
KIAA1109,PREPL,5
LILRA1,PREPL,8
LOXL3,PREPL,8
LRP2,PREPL,8
NAT8B,PREPL,7
UNC13C,PREPL,6
ZP4,PREPL,8
ABCB5,PREPL,7
AMPD1,PREPL,6
ATP6V0A4,PREPL,6
CFHR5,PREPL,8
LBP,PREPL,8
MYO10,PREPL,8
OTOP1,PREPL,7
PLB1,PREPL,6
RPL3L,PREPL,7
SLC28A1,PREPL,8
SLC44A4,PREPL,6
SPTBN5,PREPL,8
TNXB,PREPL,8
VCAN,PREPL,8
VWA5B2,PREPL,8
ZNF778,PREPL,8
ANKRD12,PREPL,7
CDH23,PREPL,8
CES5A,PREPL,6
CHGB,PREPL,8
FGL1,PREPL,7
GRIN3B,PREPL,6
MCM8,PREPL,7
MYBPC2,PREPL,8
MYH15,PREPL,8
SELENOO,PREPL,7
TIAM1,PREPL,8
ZNF273,PREPL,8
BAIAP3,PREPL,6
C2CD3,PREPL,7
CFB,PREPL,8
COL15A1,PREPL,8
FHAD1,PREPL,7
HEATR1,PREPL,7
LAMA2,PREPL,8
MUC4,PREPL,7
OR10G9,PREPL,8
CHIT1,PREPL,7
DNAAF1,PREPL,7
DNAH17,PREPL,8
DNAH3,PREPL,7
NBEA,PREPL,2
SIGLEC12,PREPL,8
TNC,PREPL,8
WDSUB1,PREPL,7
ZC3H3,PREPL,6
ACOT2,PREPL,6
CDH3,PREPL,8
FAAP100,PREPL,7
FCGBP,PREPL,7
PPFIBP2,PREPL,7
RPTN,PREPL,8
USP8,PREPL,7
AGRN,PREPL,8
ALG14,PREPL,7
ALG2,PREPL,7
CHAT,PREPL,7
CHRNA1,PREPL,7
CHRNB1,PREPL,7
CHRND,PREPL,7
CHRNE,PREPL,7
CHRNG,PREPL,7
COL13A1,PREPL,8
COLQ,PREPL,6
DOK7,PREPL,6
DPAGT1,PREPL,7
GFPT1,PREPL,7
GMPPB,PREPL,7
LAMA5,PREPL,8
LAMB2,PREPL,8
LRP4,PREPL,8
MUSK,PREPL,8
MYO9A,PREPL,8
PLEC,PREPL,8
AGRN,RAPSN,6
DIP2A,RAPSN,7
KIF13B,RAPSN,7
KRT79,RAPSN,8
MICALL2,RAPSN,6
NPHP3,RAPSN,8
RAD51AP1,RAPSN,8
RP1,RAPSN,6
DNAH7,RAPSN,8
FHOD3,RAPSN,8
HSPG2,RAPSN,6
LEFTY2,RAPSN,6
NCKAP5L,RAPSN,8
NOTCH4,RAPSN,6
PRRT3,RAPSN,6
PTPN14,RAPSN,6
SMTN,RAPSN,7
SRMS,RAPSN,6
TOR2A,RAPSN,7
C1orf94,RAPSN,8
CASP5,RAPSN,8
DMXL2,RAPSN,2
KIAA1109,RAPSN,7
LILRA1,RAPSN,6
LOXL3,RAPSN,6
LRP2,RAPSN,5
NAT8B,RAPSN,8
UNC13C,RAPSN,2
ZP4,RAPSN,6
ABCB5,RAPSN,8
AMPD1,RAPSN,8
ATP6V0A4,RAPSN,8
CFHR5,RAPSN,7
LBP,RAPSN,6
MYO10,RAPSN,6
OTOP1,RAPSN,8
PLB1,RAPSN,8
RPL3L,RAPSN,8
SLC28A1,RAPSN,7
SLC44A4,RAPSN,8
SPTBN5,RAPSN,6
TNXB,RAPSN,6
VCAN,RAPSN,6
VWA5B2,RAPSN,5
ZNF778,RAPSN,8
ANKRD12,RAPSN,8
CDH23,RAPSN,6
CES5A,RAPSN,8
CHGB,RAPSN,6
FGL1,RAPSN,8
GRIN3B,RAPSN,5
MCM8,RAPSN,8
MYBPC2,RAPSN,6
MYH15,RAPSN,7
SELENOO,RAPSN,8
TIAM1,RAPSN,6
ZNF273,RAPSN,8
BAIAP3,RAPSN,2
C2CD3,RAPSN,8
CFB,RAPSN,6
COL15A1,RAPSN,6
FHAD1,RAPSN,8
HEATR1,RAPSN,8
LAMA2,RAPSN,6
MUC4,RAPSN,8
OR10G9,RAPSN,8
CHIT1,RAPSN,7
DNAAF1,RAPSN,8
DNAH17,RAPSN,6
DNAH3,RAPSN,8
NBEA,RAPSN,4
SIGLEC12,RAPSN,6
TNC,RAPSN,6
WDSUB1,RAPSN,8
ZC3H3,RAPSN,8
ACOT2,RAPSN,8
CDH3,RAPSN,6
FAAP100,RAPSN,8
FCGBP,RAPSN,8
PPFIBP2,RAPSN,4
RPTN,RAPSN,8
USP8,RAPSN,8
AGRN,RAPSN,6
ALG14,RAPSN,8
ALG2,RAPSN,8
CHAT,RAPSN,8
CHRNA1,RAPSN,6
CHRNB1,RAPSN,6
CHRND,RAPSN,6
CHRNE,RAPSN,6
CHRNG,RAPSN,6
COL13A1,RAPSN,6
COLQ,RAPSN,6
DOK7,RAPSN,1
DPAGT1,RAPSN,8
GFPT1,RAPSN,8
GMPPB,RAPSN,8
LAMA5,RAPSN,6
LAMB2,RAPSN,6
LRP4,RAPSN,6
MUSK,RAPSN,6
MYO9A,RAPSN,6
PLEC,RAPSN,6
PREPL,RAPSN,5
AGRN,RPH3A,6
DIP2A,RPH3A,7
KIF13B,RPH3A,7
KRT79,RPH3A,8
MICALL2,RPH3A,5
NPHP3,RPH3A,8
RAD51AP1,RPH3A,8
RP1,RPH3A,5
DNAH7,RPH3A,8
FHOD3,RPH3A,8
HSPG2,RPH3A,6
LEFTY2,RPH3A,6
NCKAP5L,RPH3A,8
NOTCH4,RPH3A,6
PRRT3,RPH3A,6
PTPN14,RPH3A,6
SMTN,RPH3A,7
SRMS,RPH3A,6
TOR2A,RPH3A,7
C1orf94,RPH3A,8
CASP5,RPH3A,8
DMXL2,RPH3A,1
KIAA1109,RPH3A,7
LILRA1,RPH3A,6
LOXL3,RPH3A,6
LRP2,RPH3A,4
NAT8B,RPH3A,8
UNC13C,RPH3A,1
ZP4,RPH3A,6
ABCB5,RPH3A,8
AMPD1,RPH3A,8
ATP6V0A4,RPH3A,8
CFHR5,RPH3A,7
LBP,RPH3A,6
MYO10,RPH3A,6
OTOP1,RPH3A,8
PLB1,RPH3A,8
RPL3L,RPH3A,8
SLC28A1,RPH3A,7
SLC44A4,RPH3A,8
SPTBN5,RPH3A,5
TNXB,RPH3A,6
VCAN,RPH3A,6
VWA5B2,RPH3A,4
ZNF778,RPH3A,8
ANKRD12,RPH3A,8
CDH23,RPH3A,6
CES5A,RPH3A,8
CHGB,RPH3A,6
FGL1,RPH3A,8
GRIN3B,RPH3A,5
MCM8,RPH3A,8
MYBPC2,RPH3A,6
MYH15,RPH3A,7
SELENOO,RPH3A,8
TIAM1,RPH3A,4
ZNF273,RPH3A,8
BAIAP3,RPH3A,1
C2CD3,RPH3A,8
CFB,RPH3A,6
COL15A1,RPH3A,6
FHAD1,RPH3A,8
HEATR1,RPH3A,8
LAMA2,RPH3A,6
MUC4,RPH3A,8
OR10G9,RPH3A,8
CHIT1,RPH3A,7
DNAAF1,RPH3A,8
DNAH17,RPH3A,6
DNAH3,RPH3A,8
NBEA,RPH3A,5
SIGLEC12,RPH3A,6
TNC,RPH3A,6
WDSUB1,RPH3A,8
ZC3H3,RPH3A,8
ACOT2,RPH3A,8
CDH3,RPH3A,6
FAAP100,RPH3A,8
FCGBP,RPH3A,8
PPFIBP2,RPH3A,4
RPTN,RPH3A,8
USP8,RPH3A,8
AGRN,RPH3A,6
ALG14,RPH3A,8
ALG2,RPH3A,8
CHAT,RPH3A,8
CHRNA1,RPH3A,7
CHRNB1,RPH3A,7
CHRND,RPH3A,7
CHRNE,RPH3A,7
CHRNG,RPH3A,7
COL13A1,RPH3A,6
COLQ,RPH3A,7
DOK7,RPH3A,1
DPAGT1,RPH3A,8
GFPT1,RPH3A,8
GMPPB,RPH3A,8
LAMA5,RPH3A,6
LAMB2,RPH3A,6
LRP4,RPH3A,6
MUSK,RPH3A,6
MYO9A,RPH3A,4
PLEC,RPH3A,6
PREPL,RPH3A,6
RAPSN,RPH3A,2
AGRN,SCN4A,7
DIP2A,SCN4A,7
KIF13B,SCN4A,8
KRT79,SCN4A,8
MICALL2,SCN4A,7
NPHP3,SCN4A,8
RAD51AP1,SCN4A,8
RP1,SCN4A,7
DNAH7,SCN4A,8
FHOD3,SCN4A,8
HSPG2,SCN4A,7
LEFTY2,SCN4A,7
NCKAP5L,SCN4A,8
NOTCH4,SCN4A,7
PRRT3,SCN4A,7
PTPN14,SCN4A,7
SMTN,SCN4A,5
SRMS,SCN4A,7
TOR2A,SCN4A,7
C1orf94,SCN4A,8
CASP5,SCN4A,8
DMXL2,SCN4A,5
KIAA1109,SCN4A,7
LILRA1,SCN4A,7
LOXL3,SCN4A,7
LRP2,SCN4A,6
NAT8B,SCN4A,8
UNC13C,SCN4A,5
ZP4,SCN4A,7
ABCB5,SCN4A,8
AMPD1,SCN4A,8
ATP6V0A4,SCN4A,8
CFHR5,SCN4A,7
LBP,SCN4A,7
MYO10,SCN4A,7
OTOP1,SCN4A,8
PLB1,SCN4A,8
RPL3L,SCN4A,8
SLC28A1,SCN4A,6
SLC44A4,SCN4A,8
SPTBN5,SCN4A,7
TNXB,SCN4A,7
VCAN,SCN4A,7
VWA5B2,SCN4A,6
ZNF778,SCN4A,8
ANKRD12,SCN4A,8
CDH23,SCN4A,7
CES5A,SCN4A,8
CHGB,SCN4A,7
FGL1,SCN4A,8
GRIN3B,SCN4A,2
MCM8,SCN4A,8
MYBPC2,SCN4A,7
MYH15,SCN4A,5
SELENOO,SCN4A,8
TIAM1,SCN4A,7
ZNF273,SCN4A,8
BAIAP3,SCN4A,5
C2CD3,SCN4A,8
CFB,SCN4A,7
COL15A1,SCN4A,7
FHAD1,SCN4A,8
HEATR1,SCN4A,8
LAMA2,SCN4A,7
MUC4,SCN4A,8
OR10G9,SCN4A,8
CHIT1,SCN4A,8
DNAAF1,SCN4A,8
DNAH17,SCN4A,7
DNAH3,SCN4A,8
NBEA,SCN4A,6
SIGLEC12,SCN4A,7
TNC,SCN4A,7
WDSUB1,SCN4A,8
ZC3H3,SCN4A,8
ACOT2,SCN4A,8
CDH3,SCN4A,7
FAAP100,SCN4A,8
FCGBP,SCN4A,8
PPFIBP2,SCN4A,6
RPTN,SCN4A,8
USP8,SCN4A,8
AGRN,SCN4A,7
ALG14,SCN4A,8
ALG2,SCN4A,8
CHAT,SCN4A,8
CHRNA1,SCN4A,6
CHRNB1,SCN4A,6
CHRND,SCN4A,6
CHRNE,SCN4A,6
CHRNG,SCN4A,6
COL13A1,SCN4A,7
COLQ,SCN4A,7
DOK7,SCN4A,5
DPAGT1,SCN4A,8
GFPT1,SCN4A,8
GMPPB,SCN4A,8
LAMA5,SCN4A,7
LAMB2,SCN4A,7
LRP4,SCN4A,7
MUSK,SCN4A,7
MYO9A,SCN4A,7
PLEC,SCN4A,7
PREPL,SCN4A,7
RAPSN,SCN4A,5
RPH3A,SCN4A,5
AGRN,SLC18A3,7
DIP2A,SLC18A3,8
KIF13B,SLC18A3,6
KRT79,SLC18A3,8
MICALL2,SLC18A3,6
NPHP3,SLC18A3,7
RAD51AP1,SLC18A3,7
RP1,SLC18A3,6
DNAH7,SLC18A3,7
FHOD3,SLC18A3,7
HSPG2,SLC18A3,7
LEFTY2,SLC18A3,7
NCKAP5L,SLC18A3,7
NOTCH4,SLC18A3,7
PRRT3,SLC18A3,7
PTPN14,SLC18A3,7
SMTN,SLC18A3,8
SRMS,SLC18A3,6
TOR2A,SLC18A3,4
C1orf94,SLC18A3,7
CASP5,SLC18A3,7
DMXL2,SLC18A3,5
KIAA1109,SLC18A3,7
LILRA1,SLC18A3,7
LOXL3,SLC18A3,7
LRP2,SLC18A3,1
NAT8B,SLC18A3,7
UNC13C,SLC18A3,5
ZP4,SLC18A3,7
ABCB5,SLC18A3,7
AMPD1,SLC18A3,7
ATP6V0A4,SLC18A3,7
CFHR5,SLC18A3,8
LBP,SLC18A3,7
MYO10,SLC18A3,7
OTOP1,SLC18A3,7
PLB1,SLC18A3,7
RPL3L,SLC18A3,7
SLC28A1,SLC18A3,8
SLC44A4,SLC18A3,7
SPTBN5,SLC18A3,5
TNXB,SLC18A3,7
VCAN,SLC18A3,7
VWA5B2,SLC18A3,1
ZNF778,SLC18A3,8
ANKRD12,SLC18A3,7
CDH23,SLC18A3,7
CES5A,SLC18A3,7
CHGB,SLC18A3,7
FGL1,SLC18A3,7
GRIN3B,SLC18A3,8
MCM8,SLC18A3,7
MYBPC2,SLC18A3,7
MYH15,SLC18A3,8
SELENOO,SLC18A3,7
TIAM1,SLC18A3,6
ZNF273,SLC18A3,8
BAIAP3,SLC18A3,5
C2CD3,SLC18A3,7
CFB,SLC18A3,7
COL15A1,SLC18A3,7
FHAD1,SLC18A3,7
HEATR1,SLC18A3,7
LAMA2,SLC18A3,7
MUC4,SLC18A3,7
OR10G9,SLC18A3,8
CHIT1,SLC18A3,6
DNAAF1,SLC18A3,7
DNAH17,SLC18A3,6
DNAH3,SLC18A3,7
NBEA,SLC18A3,6
SIGLEC12,SLC18A3,7
TNC,SLC18A3,7
WDSUB1,SLC18A3,7
ZC3H3,SLC18A3,7
ACOT2,SLC18A3,7
CDH3,SLC18A3,7
FAAP100,SLC18A3,7
FCGBP,SLC18A3,7
PPFIBP2,SLC18A3,7
RPTN,SLC18A3,8
USP8,SLC18A3,7
AGRN,SLC18A3,7
ALG14,SLC18A3,7
ALG2,SLC18A3,7
CHAT,SLC18A3,7
CHRNA1,SLC18A3,8
CHRNB1,SLC18A3,8
CHRND,SLC18A3,8
CHRNE,SLC18A3,8
CHRNG,SLC18A3,8
COL13A1,SLC18A3,7
COLQ,SLC18A3,8
DOK7,SLC18A3,5
DPAGT1,SLC18A3,7
GFPT1,SLC18A3,7
GMPPB,SLC18A3,7
LAMA5,SLC18A3,7
LAMB2,SLC18A3,7
LRP4,SLC18A3,7
MUSK,SLC18A3,6
MYO9A,SLC18A3,6
PLEC,SLC18A3,7
PREPL,SLC18A3,7
RAPSN,SLC18A3,6
RPH3A,SLC18A3,5
SCN4A,SLC18A3,7
AGRN,SLC25A1,8
DIP2A,SLC25A1,8
KIF13B,SLC25A1,7
KRT79,SLC25A1,8
MICALL2,SLC25A1,8
NPHP3,SLC25A1,7
RAD51AP1,SLC25A1,7
RP1,SLC25A1,8
DNAH7,SLC25A1,7
FHOD3,SLC25A1,7
HSPG2,SLC25A1,8
LEFTY2,SLC25A1,8
NCKAP5L,SLC25A1,7
NOTCH4,SLC25A1,8
PRRT3,SLC25A1,3
PTPN14,SLC25A1,8
SMTN,SLC25A1,8
SRMS,SLC25A1,8
TOR2A,SLC25A1,7
C1orf94,SLC25A1,7
CASP5,SLC25A1,7
DMXL2,SLC25A1,8
KIAA1109,SLC25A1,7
LILRA1,SLC25A1,8
LOXL3,SLC25A1,8
LRP2,SLC25A1,8
NAT8B,SLC25A1,7
UNC13C,SLC25A1,8
ZP4,SLC25A1,8
ABCB5,SLC25A1,7
AMPD1,SLC25A1,7
ATP6V0A4,SLC25A1,7
CFHR5,SLC25A1,8
LBP,SLC25A1,8
MYO10,SLC25A1,8
OTOP1,SLC25A1,7
PLB1,SLC25A1,7
RPL3L,SLC25A1,6
SLC28A1,SLC25A1,3
SLC44A4,SLC25A1,7
SPTBN5,SLC25A1,8
TNXB,SLC25A1,8
VCAN,SLC25A1,8
VWA5B2,SLC25A1,8
ZNF778,SLC25A1,8
ANKRD12,SLC25A1,7
CDH23,SLC25A1,8
CES5A,SLC25A1,7
CHGB,SLC25A1,8
FGL1,SLC25A1,6
GRIN3B,SLC25A1,8
MCM8,SLC25A1,7
MYBPC2,SLC25A1,8
MYH15,SLC25A1,8
SELENOO,SLC25A1,6
TIAM1,SLC25A1,8
ZNF273,SLC25A1,8
BAIAP3,SLC25A1,8
C2CD3,SLC25A1,7
CFB,SLC25A1,8
COL15A1,SLC25A1,8
FHAD1,SLC25A1,6
HEATR1,SLC25A1,6
LAMA2,SLC25A1,8
MUC4,SLC25A1,6
OR10G9,SLC25A1,8
CHIT1,SLC25A1,7
DNAAF1,SLC25A1,7
DNAH17,SLC25A1,8
DNAH3,SLC25A1,7
NBEA,SLC25A1,7
SIGLEC12,SLC25A1,8
TNC,SLC25A1,8
WDSUB1,SLC25A1,7
ZC3H3,SLC25A1,6
ACOT2,SLC25A1,7
CDH3,SLC25A1,8
FAAP100,SLC25A1,7
FCGBP,SLC25A1,7
PPFIBP2,SLC25A1,8
RPTN,SLC25A1,8
USP8,SLC25A1,7
AGRN,SLC25A1,8
ALG14,SLC25A1,6
ALG2,SLC25A1,6
CHAT,SLC25A1,6
CHRNA1,SLC25A1,8
CHRNB1,SLC25A1,8
CHRND,SLC25A1,8
CHRNE,SLC25A1,8
CHRNG,SLC25A1,8
COL13A1,SLC25A1,8
COLQ,SLC25A1,8
DOK7,SLC25A1,8
DPAGT1,SLC25A1,6
GFPT1,SLC25A1,5
GMPPB,SLC25A1,6
LAMA5,SLC25A1,8
LAMB2,SLC25A1,8
LRP4,SLC25A1,8
MUSK,SLC25A1,8
MYO9A,SLC25A1,8
PLEC,SLC25A1,8
PREPL,SLC25A1,7
RAPSN,SLC25A1,8
RPH3A,SLC25A1,8
SCN4A,SLC25A1,8
SLC18A3,SLC25A1,7
AGRN,SLC5A7,7
DIP2A,SLC5A7,7
KIF13B,SLC5A7,8
KRT79,SLC5A7,8
MICALL2,SLC5A7,7
NPHP3,SLC5A7,8
RAD51AP1,SLC5A7,8
RP1,SLC5A7,7
DNAH7,SLC5A7,8
FHOD3,SLC5A7,8
HSPG2,SLC5A7,7
LEFTY2,SLC5A7,7
NCKAP5L,SLC5A7,8
NOTCH4,SLC5A7,7
PRRT3,SLC5A7,1
PTPN14,SLC5A7,7
SMTN,SLC5A7,6
SRMS,SLC5A7,7
TOR2A,SLC5A7,8
C1orf94,SLC5A7,8
CASP5,SLC5A7,8
DMXL2,SLC5A7,7
KIAA1109,SLC5A7,8
LILRA1,SLC5A7,7
LOXL3,SLC5A7,7
LRP2,SLC5A7,7
NAT8B,SLC5A7,8
UNC13C,SLC5A7,7
ZP4,SLC5A7,7
ABCB5,SLC5A7,8
AMPD1,SLC5A7,8
ATP6V0A4,SLC5A7,8
CFHR5,SLC5A7,7
LBP,SLC5A7,7
MYO10,SLC5A7,7
OTOP1,SLC5A7,8
PLB1,SLC5A7,8
RPL3L,SLC5A7,8
SLC28A1,SLC5A7,0
SLC44A4,SLC5A7,8
SPTBN5,SLC5A7,7
TNXB,SLC5A7,7
VCAN,SLC5A7,7
VWA5B2,SLC5A7,7
ZNF778,SLC5A7,8
ANKRD12,SLC5A7,8
CDH23,SLC5A7,7
CES5A,SLC5A7,8
CHGB,SLC5A7,7
FGL1,SLC5A7,8
GRIN3B,SLC5A7,6
MCM8,SLC5A7,8
MYBPC2,SLC5A7,7
MYH15,SLC5A7,6
SELENOO,SLC5A7,8
TIAM1,SLC5A7,7
ZNF273,SLC5A7,8
BAIAP3,SLC5A7,7
C2CD3,SLC5A7,8
CFB,SLC5A7,7
COL15A1,SLC5A7,7
FHAD1,SLC5A7,8
HEATR1,SLC5A7,8
LAMA2,SLC5A7,7
MUC4,SLC5A7,8
OR10G9,SLC5A7,8
CHIT1,SLC5A7,8
DNAAF1,SLC5A7,8
DNAH17,SLC5A7,7
DNAH3,SLC5A7,8
NBEA,SLC5A7,8
SIGLEC12,SLC5A7,7
TNC,SLC5A7,7
WDSUB1,SLC5A7,8
ZC3H3,SLC5A7,8
ACOT2,SLC5A7,8
CDH3,SLC5A7,7
FAAP100,SLC5A7,8
FCGBP,SLC5A7,8
PPFIBP2,SLC5A7,7
RPTN,SLC5A7,8
USP8,SLC5A7,8
AGRN,SLC5A7,7
ALG14,SLC5A7,8
ALG2,SLC5A7,8
CHAT,SLC5A7,8
CHRNA1,SLC5A7,6
CHRNB1,SLC5A7,6
CHRND,SLC5A7,6
CHRNE,SLC5A7,6
CHRNG,SLC5A7,6
COL13A1,SLC5A7,7
COLQ,SLC5A7,7
DOK7,SLC5A7,7
DPAGT1,SLC5A7,8
GFPT1,SLC5A7,7
GMPPB,SLC5A7,8
LAMA5,SLC5A7,7
LAMB2,SLC5A7,7
LRP4,SLC5A7,7
MUSK,SLC5A7,7
MYO9A,SLC5A7,7
PLEC,SLC5A7,7
PREPL,SLC5A7,8
RAPSN,SLC5A7,7
RPH3A,SLC5A7,7
SCN4A,SLC5A7,6
SLC18A3,SLC5A7,8
SLC25A1,SLC5A7,3
AGRN,SNAP25,6
DIP2A,SNAP25,7
KIF13B,SNAP25,7
KRT79,SNAP25,8
MICALL2,SNAP25,6
NPHP3,SNAP25,8
RAD51AP1,SNAP25,8
RP1,SNAP25,6
DNAH7,SNAP25,8
FHOD3,SNAP25,8
HSPG2,SNAP25,6
LEFTY2,SNAP25,6
NCKAP5L,SNAP25,8
NOTCH4,SNAP25,6
PRRT3,SNAP25,6
PTPN14,SNAP25,6
SMTN,SNAP25,7
SRMS,SNAP25,6
TOR2A,SNAP25,7
C1orf94,SNAP25,8
CASP5,SNAP25,8
DMXL2,SNAP25,4
KIAA1109,SNAP25,8
LILRA1,SNAP25,6
LOXL3,SNAP25,6
LRP2,SNAP25,5
NAT8B,SNAP25,8
UNC13C,SNAP25,4
ZP4,SNAP25,6
ABCB5,SNAP25,8
AMPD1,SNAP25,8
ATP6V0A4,SNAP25,8
CFHR5,SNAP25,7
LBP,SNAP25,6
MYO10,SNAP25,6
OTOP1,SNAP25,8
PLB1,SNAP25,8
RPL3L,SNAP25,8
SLC28A1,SNAP25,7
SLC44A4,SNAP25,8
SPTBN5,SNAP25,6
TNXB,SNAP25,6
VCAN,SNAP25,6
VWA5B2,SNAP25,5
ZNF778,SNAP25,8
ANKRD12,SNAP25,8
CDH23,SNAP25,6
CES5A,SNAP25,8
CHGB,SNAP25,6
FGL1,SNAP25,8
GRIN3B,SNAP25,6
MCM8,SNAP25,8
MYBPC2,SNAP25,6
MYH15,SNAP25,7
SELENOO,SNAP25,8
TIAM1,SNAP25,6
ZNF273,SNAP25,8
BAIAP3,SNAP25,4
C2CD3,SNAP25,8
CFB,SNAP25,6
COL15A1,SNAP25,6
FHAD1,SNAP25,8
HEATR1,SNAP25,8
LAMA2,SNAP25,6
MUC4,SNAP25,8
OR10G9,SNAP25,8
CHIT1,SNAP25,4
DNAAF1,SNAP25,8
DNAH17,SNAP25,6
DNAH3,SNAP25,8
NBEA,SNAP25,5
SIGLEC12,SNAP25,6
TNC,SNAP25,6
WDSUB1,SNAP25,8
ZC3H3,SNAP25,8
ACOT2,SNAP25,8
CDH3,SNAP25,6
FAAP100,SNAP25,8
FCGBP,SNAP25,8
PPFIBP2,SNAP25,6
RPTN,SNAP25,8
USP8,SNAP25,8
